ID_Level,Time,x,dx,y,dy,z,dz
01,2012-01-01 16:44:47.499056,-64.4783248901,0.115574751242,-35.0601615906,0.106097927557,97157.2576523,3466.42951965
02,2012-01-01 16:44:47.499056,-64.4783248901,0.115574751242,-35.0601615906,0.106097927557,91962.7708435,6922.54180908
03,2012-01-01 16:44:47.499056,-64.4783248901,0.115574751242,-35.0601615906,0.106097927557,85045.3872681,6912.22839355
04,2012-01-01 16:44:47.499056,-64.4783248901,0.115574751242,-35.0601615906,0.106097927557,78133.1558228,6912.22839355
05,2012-01-01 16:44:47.499056,-64.4783248901,0.115574751242,-35.0601615906,0.106097927557,71220.9274292,6912.22229004
06,2012-01-01 16:44:47.499056,-64.4783248901,0.115574751242,-35.0601615906,0.106097927557,64308.706665,6912.2253418
07,2012-01-01 16:44:47.499056,-64.4783248901,0.115574751242,-35.0601615906,0.106097927557,57396.4775085,6912.23297119
08,2012-01-01 16:44:47.499056,-64.4783248901,0.115574751242,-35.0601615906,0.106097927557,50484.2475891,6912.22991943
09,2012-01-01 16:44:47.499056,-64.4783248901,0.115574751242,-35.0601615906,0.106097927557,43572.0176697,6912.22686768
10,2012-01-01 16:44:47.499056,-64.4783248901,0.115574751242,-35.0601615906,0.106097927557,36659.7915649,6912.22839355
11,2012-01-01 16:44:47.499056,-64.4783248901,0.115574751242,-35.0601615906,0.106097927557,29747.5601196,6912.22839355
12,2012-01-01 16:44:47.499056,-64.4783248901,0.115574751242,-35.0601615906,0.106097927557,22835.3351593,6912.22763062
13,2012-01-01 16:44:47.499056,-64.4783248901,0.115574751242,-35.0601615906,0.106097927557,15923.1071472,6912.22686768
14,2012-01-01 16:44:47.499056,-64.4783248901,0.115574751242,-35.0601615906,0.106097927557,10612.575531,3708.83331299
15,2012-01-01 16:44:47.499056,-64.4783248901,0.115574751242,-35.0601615906,0.106097927557,8505.4391861,505.439376831
16,2012-01-01 16:44:47.499056,-64.4783248901,0.115574751242,-35.0601615906,0.106097927557,7376.35993958,1752.71987915
17,2012-01-01 16:44:47.499056,-64.4783248901,0.115574751242,-35.0601615906,0.106097927557,4750.0,3500.0
