ID_Level,Time,x,dx,y,dy,z,dz
01,2012-01-01 16:45:01.000961,-67.3760910034,0.117319241921,-34.5774269104,0.102287044989,94339.3493652,3526.00097656
02,2012-01-01 16:45:01.000961,-67.3760910034,0.117319241921,-34.5774269104,0.102287044989,89141.0934448,6870.51086426
03,2012-01-01 16:45:01.000961,-67.3760910034,0.117319241921,-34.5774269104,0.102287044989,82361.3220215,6689.02587891
04,2012-01-01 16:45:01.000961,-67.3760910034,0.117319241921,-34.5774269104,0.102287044989,75672.2946167,6689.02893066
05,2012-01-01 16:45:01.000961,-67.3760910034,0.117319241921,-34.5774269104,0.102287044989,68983.2702637,6689.02587891
06,2012-01-01 16:45:01.000961,-67.3760910034,0.117319241921,-34.5774269104,0.102287044989,62294.2443848,6689.02587891
07,2012-01-01 16:45:01.000961,-67.3760910034,0.117319241921,-34.5774269104,0.102287044989,55605.21698,6689.02893066
08,2012-01-01 16:45:01.000961,-67.3760910034,0.117319241921,-34.5774269104,0.102287044989,48916.1903381,6689.03045654
09,2012-01-01 16:45:01.000961,-67.3760910034,0.117319241921,-34.5774269104,0.102287044989,42227.1598816,6689.02740479
10,2012-01-01 16:45:01.000961,-67.3760910034,0.117319241921,-34.5774269104,0.102287044989,35538.1317139,6689.02587891
11,2012-01-01 16:45:01.000961,-67.3760910034,0.117319241921,-34.5774269104,0.102287044989,28849.1046906,6689.02816772
12,2012-01-01 16:45:01.000961,-67.3760910034,0.117319241921,-34.5774269104,0.102287044989,22160.0749969,6689.0296936
13,2012-01-01 16:45:01.000961,-67.3760910034,0.117319241921,-34.5774269104,0.102287044989,15471.0468292,6689.02816772
14,2012-01-01 16:45:01.000961,-67.3760910034,0.117319241921,-34.5774269104,0.102287044989,10356.5235138,3540.01846313
15,2012-01-01 16:45:01.000961,-67.3760910034,0.117319241921,-34.5774269104,0.102287044989,8391.00952148,391.009521484
16,2012-01-01 16:45:01.000961,-67.3760910034,0.117319241921,-34.5774269104,0.102287044989,7347.75238037,1695.50476074
17,2012-01-01 16:45:01.000961,-67.3760910034,0.117319241921,-34.5774269104,0.102287044989,4750.0,3500.0
