ID_Level,Time,x,dx,y,dy,z,dz
01,2012-01-01 16:44:33.499724,-61.5936546326,0.118074982076,-35.6990585327,0.107894649969,98672.800827,3565.99502563
02,2012-01-01 16:44:33.499724,-61.5936546326,0.118074982076,-35.6990585327,0.107894649969,93349.9950409,7079.62417603
03,2012-01-01 16:44:33.499724,-61.5936546326,0.118074982076,-35.6990585327,0.107894649969,86296.5484619,7027.2644043
04,2012-01-01 16:44:33.499724,-61.5936546326,0.118074982076,-35.6990585327,0.107894649969,79269.2810059,7027.27050781
05,2012-01-01 16:44:33.499724,-61.5936546326,0.118074982076,-35.6990585327,0.107894649969,72242.0120239,7027.26745605
06,2012-01-01 16:44:33.499724,-61.5936546326,0.118074982076,-35.6990585327,0.107894649969,65214.7476196,7027.26745605
07,2012-01-01 16:44:33.499724,-61.5936546326,0.118074982076,-35.6990585327,0.107894649969,58187.4763489,7027.26898193
08,2012-01-01 16:44:33.499724,-61.5936546326,0.118074982076,-35.6990585327,0.107894649969,51160.2058411,7027.26898193
09,2012-01-01 16:44:33.499724,-61.5936546326,0.118074982076,-35.6990585327,0.107894649969,44132.9391479,7027.26745605
10,2012-01-01 16:44:33.499724,-61.5936546326,0.118074982076,-35.6990585327,0.107894649969,37105.6724548,7027.26593018
11,2012-01-01 16:44:33.499724,-61.5936546326,0.118074982076,-35.6990585327,0.107894649969,30078.4076691,7027.26669312
12,2012-01-01 16:44:33.499724,-61.5936546326,0.118074982076,-35.6990585327,0.107894649969,23051.1394501,7027.26821899
13,2012-01-01 16:44:33.499724,-61.5936546326,0.118074982076,-35.6990585327,0.107894649969,16023.8700867,7027.26898193
14,2012-01-01 16:44:33.499724,-61.5936546326,0.118074982076,-35.6990585327,0.107894649969,10628.8434982,3762.78419495
15,2012-01-01 16:44:33.499724,-61.5936546326,0.118074982076,-35.6990585327,0.107894649969,8498.3007431,498.300552368
16,2012-01-01 16:44:33.499724,-61.5936546326,0.118074982076,-35.6990585327,0.107894649969,7374.57485199,1749.15046692
17,2012-01-01 16:44:33.499724,-61.5936546326,0.118074982076,-35.6990585327,0.107894649969,4750.0,3500.0
