ID_Level,Time,x,dx,y,dy,z,dz
01,2012-01-01 16:43:52.000710,-66.6031188965,0.111946067321,-32.1024055481,0.0992963223324,93877.4205208,2814.4826889
02,2012-01-01 16:43:52.000710,-66.6031188965,0.111946067321,-32.1024055481,0.0992963223324,89372.4552155,6195.4460144
03,2012-01-01 16:43:52.000710,-66.6031188965,0.111946067321,-32.1024055481,0.0992963223324,82893.7652588,6761.93237305
04,2012-01-01 16:43:52.000710,-66.6031188965,0.111946067321,-32.1024055481,0.0992963223324,76131.8313599,6761.9354248
05,2012-01-01 16:43:52.000710,-66.6031188965,0.111946067321,-32.1024055481,0.0992963223324,69369.9005127,6761.93237305
06,2012-01-01 16:43:52.000710,-66.6031188965,0.111946067321,-32.1024055481,0.0992963223324,62607.9605103,6761.9354248
07,2012-01-01 16:43:52.000710,-66.6031188965,0.111946067321,-32.1024055481,0.0992963223324,55846.0273743,6761.93695068
08,2012-01-01 16:43:52.000710,-66.6031188965,0.111946067321,-32.1024055481,0.0992963223324,49084.0904236,6761.93389893
09,2012-01-01 16:43:52.000710,-66.6031188965,0.111946067321,-32.1024055481,0.0992963223324,42322.1572876,6761.9354248
10,2012-01-01 16:43:52.000710,-66.6031188965,0.111946067321,-32.1024055481,0.0992963223324,35560.2218628,6761.9354248
11,2012-01-01 16:43:52.000710,-66.6031188965,0.111946067321,-32.1024055481,0.0992963223324,28798.2875824,6761.93313599
12,2012-01-01 16:43:52.000710,-66.6031188965,0.111946067321,-32.1024055481,0.0992963223324,22036.3548279,6761.93389893
13,2012-01-01 16:43:52.000710,-66.6031188965,0.111946067321,-32.1024055481,0.0992963223324,15274.4186401,6761.9354248
14,2012-01-01 16:43:52.000710,-66.6031188965,0.111946067321,-32.1024055481,0.0992963223324,10138.907814,3509.08927917
15,2012-01-01 16:43:52.000710,-66.6031188965,0.111946067321,-32.1024055481,0.0992963223324,8256.2417984,256.241989136
16,2012-01-01 16:43:52.000710,-66.6031188965,0.111946067321,-32.1024055481,0.0992963223324,7314.06002045,1628.12080383
17,2012-01-01 16:43:52.000710,-66.6031188965,0.111946067321,-32.1024055481,0.0992963223324,4750.0,3500.0
