ID_Level,Time,x,dx,y,dy,z,dz
01,2012-01-01 16:41:57.000889,-61.8215255737,0.103974987208,-24.7439498901,0.0944287686215,97259.6735001,3623.54850769
02,2012-01-01 16:41:57.000889,-61.8215255737,0.103974987208,-24.7439498901,0.0944287686215,91899.8847961,7096.03118896
03,2012-01-01 16:41:57.000889,-61.8215255737,0.103974987208,-24.7439498901,0.0944287686215,84879.3884277,6944.95849609
04,2012-01-01 16:41:57.000889,-61.8215255737,0.103974987208,-24.7439498901,0.0944287686215,77934.4329834,6944.95239258
05,2012-01-01 16:41:57.000889,-61.8215255737,0.103974987208,-24.7439498901,0.0944287686215,70989.4866943,6944.95239258
06,2012-01-01 16:41:57.000889,-61.8215255737,0.103974987208,-24.7439498901,0.0944287686215,64044.5281982,6944.95239258
07,2012-01-01 16:41:57.000889,-61.8215255737,0.103974987208,-24.7439498901,0.0944287686215,57099.5819092,6944.95239258
08,2012-01-01 16:41:57.000889,-61.8215255737,0.103974987208,-24.7439498901,0.0944287686215,50154.6226501,6944.95391846
09,2012-01-01 16:41:57.000889,-61.8215255737,0.103974987208,-24.7439498901,0.0944287686215,43209.6702576,6944.95391846
10,2012-01-01 16:41:57.000889,-61.8215255737,0.103974987208,-24.7439498901,0.0944287686215,36264.717865,6944.95391846
11,2012-01-01 16:41:57.000889,-61.8215255737,0.103974987208,-24.7439498901,0.0944287686215,29319.7650909,6944.9546814
12,2012-01-01 16:41:57.000889,-61.8215255737,0.103974987208,-24.7439498901,0.0944287686215,22374.8096466,6944.9546814
13,2012-01-01 16:41:57.000889,-61.8215255737,0.103974987208,-24.7439498901,0.0944287686215,15429.8545837,6944.95391846
14,2012-01-01 16:41:57.000889,-61.8215255737,0.103974987208,-24.7439498901,0.0944287686215,10160.5266571,3593.70193481
15,2012-01-01 16:41:57.000889,-61.8215255737,0.103974987208,-24.7439498901,0.0944287686215,8242.44976044,242.450332642
16,2012-01-01 16:41:57.000889,-61.8215255737,0.103974987208,-24.7439498901,0.0944287686215,7310.61248779,1621.22497559
17,2012-01-01 16:41:57.000889,-61.8215255737,0.103974987208,-24.7439498901,0.0944287686215,4750.0,3500.0
