ID_Level,Time,x,dx,y,dy,z,dz
01,2012-01-01 15:00:05.000914,-35.048866272,0.0966309076136,-12.2554750443,0.0944287686215,99652.6639938,3562.46986389
02,2012-01-01 15:00:05.000914,-35.048866272,0.0966309076136,-12.2554750443,0.0944287686215,94361.2731934,7020.3125
03,2012-01-01 15:00:05.000914,-35.048866272,0.0966309076136,-12.2554750443,0.0944287686215,87393.2754517,6915.6829834
04,2012-01-01 15:00:05.000914,-35.048866272,0.0966309076136,-12.2554750443,0.0944287686215,80477.5970459,6915.67993164
05,2012-01-01 15:00:05.000914,-35.048866272,0.0966309076136,-12.2554750443,0.0944287686215,73561.9094849,6915.6829834
06,2012-01-01 15:00:05.000914,-35.048866272,0.0966309076136,-12.2554750443,0.0944287686215,66646.2280273,6915.68603516
07,2012-01-01 15:00:05.000914,-35.048866272,0.0966309076136,-12.2554750443,0.0944287686215,59730.5435181,6915.6829834
08,2012-01-01 15:00:05.000914,-35.048866272,0.0966309076136,-12.2554750443,0.0944287686215,52814.8643494,6915.68145752
09,2012-01-01 15:00:05.000914,-35.048866272,0.0966309076136,-12.2554750443,0.0944287686215,45899.1783142,6915.68145752
10,2012-01-01 15:00:05.000914,-35.048866272,0.0966309076136,-12.2554750443,0.0944287686215,38983.4983826,6915.68145752
11,2012-01-01 15:00:05.000914,-35.048866272,0.0966309076136,-12.2554750443,0.0944287686215,32067.8180695,6915.68222046
12,2012-01-01 15:00:05.000914,-35.048866272,0.0966309076136,-12.2554750443,0.0944287686215,25152.1354675,6915.68145752
13,2012-01-01 15:00:05.000914,-35.048866272,0.0966309076136,-12.2554750443,0.0944287686215,18236.4521027,6915.68222046
14,2012-01-01 15:00:05.000914,-35.048866272,0.0966309076136,-12.2554750443,0.0944287686215,12634.5947266,4288.03405762
15,2012-01-01 15:00:05.000914,-35.048866272,0.0966309076136,-12.2554750443,0.0944287686215,9660.38513184,1660.38513184
16,2012-01-01 15:00:05.000914,-35.048866272,0.0966309076136,-12.2554750443,0.0944287686215,7665.09628296,2330.19256592
17,2012-01-01 15:00:05.000914,-35.048866272,0.0966309076136,-12.2554750443,0.0944287686215,4750.0,3500.0
