ID_Level,Time,x,dx,y,dy,z,dz
01,2012-01-01 16:43:38.000565,-65.8750534058,0.111135614355,-29.5865573883,0.102599850164,95484.2124939,4265.66925049
02,2012-01-01 16:43:38.000565,-65.8750534058,0.111135614355,-29.5865573883,0.102599850164,89541.4543152,7619.85015869
03,2012-01-01 16:43:38.000565,-65.8750534058,0.111135614355,-29.5865573883,0.102599850164,82377.3513794,6708.35876465
04,2012-01-01 16:43:38.000565,-65.8750534058,0.111135614355,-29.5865573883,0.102599850164,75668.9926147,6708.35266113
05,2012-01-01 16:43:38.000565,-65.8750534058,0.111135614355,-29.5865573883,0.102599850164,68960.6399536,6708.35876465
06,2012-01-01 16:43:38.000565,-65.8750534058,0.111135614355,-29.5865573883,0.102599850164,62252.2766113,6708.36181641
07,2012-01-01 16:43:38.000565,-65.8750534058,0.111135614355,-29.5865573883,0.102599850164,55543.9170837,6708.35723877
08,2012-01-01 16:43:38.000565,-65.8750534058,0.111135614355,-29.5865573883,0.102599850164,48835.5613708,6708.35723877
09,2012-01-01 16:43:38.000565,-65.8750534058,0.111135614355,-29.5865573883,0.102599850164,42127.205658,6708.35723877
10,2012-01-01 16:43:38.000565,-65.8750534058,0.111135614355,-29.5865573883,0.102599850164,35418.8491821,6708.35876465
11,2012-01-01 16:43:38.000565,-65.8750534058,0.111135614355,-29.5865573883,0.102599850164,28710.4877472,6708.35800171
12,2012-01-01 16:43:38.000565,-65.8750534058,0.111135614355,-29.5865573883,0.102599850164,22002.1320343,6708.35800171
13,2012-01-01 16:43:38.000565,-65.8750534058,0.111135614355,-29.5865573883,0.102599850164,15293.7728882,6708.35876465
14,2012-01-01 16:43:38.000565,-65.8750534058,0.111135614355,-29.5865573883,0.102599850164,10189.3268585,3500.53329468
15,2012-01-01 16:43:38.000565,-65.8750534058,0.111135614355,-29.5865573883,0.102599850164,8292.7072525,292.707443237
16,2012-01-01 16:43:38.000565,-65.8750534058,0.111135614355,-29.5865573883,0.102599850164,7323.17657471,1646.35314941
17,2012-01-01 16:43:38.000565,-65.8750534058,0.111135614355,-29.5865573883,0.102599850164,4750.0,3500.0
