ID_Level,Time,x,dx,y,dy,z,dz
01,2012-01-01 14:58:19.000661,-33.7596359253,0.0950158959972,-6.37278842926,0.0944287686215,99560.5112076,3611.97319031
02,2012-01-01 14:58:19.000661,-33.7596359253,0.0950158959972,-6.37278842926,0.0944287686215,94199.7001648,7109.6572876
03,2012-01-01 14:58:19.000661,-33.7596359253,0.0950158959972,-6.37278842926,0.0944287686215,87147.1878052,6995.3704834
04,2012-01-01 14:58:19.000661,-33.7596359253,0.0950158959972,-6.37278842926,0.0944287686215,80151.8127441,6995.37353516
05,2012-01-01 14:58:19.000661,-33.7596359253,0.0950158959972,-6.37278842926,0.0944287686215,73156.4376831,6995.37658691
06,2012-01-01 14:58:19.000661,-33.7596359253,0.0950158959972,-6.37278842926,0.0944287686215,66161.0641479,6995.37658691
07,2012-01-01 14:58:19.000661,-33.7596359253,0.0950158959972,-6.37278842926,0.0944287686215,59165.6860352,6995.37353516
08,2012-01-01 14:58:19.000661,-33.7596359253,0.0950158959972,-6.37278842926,0.0944287686215,52170.3132629,6995.37200928
09,2012-01-01 14:58:19.000661,-33.7596359253,0.0950158959972,-6.37278842926,0.0944287686215,45174.9389648,6995.37353516
10,2012-01-01 14:58:19.000661,-33.7596359253,0.0950158959972,-6.37278842926,0.0944287686215,38179.5646667,6995.37506104
11,2012-01-01 14:58:19.000661,-33.7596359253,0.0950158959972,-6.37278842926,0.0944287686215,31184.1918945,6995.37353516
12,2012-01-01 14:58:19.000661,-33.7596359253,0.0950158959972,-6.37278842926,0.0944287686215,24188.8183594,6995.37353516
13,2012-01-01 14:58:19.000661,-33.7596359253,0.0950158959972,-6.37278842926,0.0944287686215,17193.4448242,6995.37353516
14,2012-01-01 14:58:19.000661,-33.7596359253,0.0950158959972,-6.37278842926,0.0944287686215,11672.155571,4047.20497131
15,2012-01-01 14:58:19.000661,-33.7596359253,0.0950158959972,-6.37278842926,0.0944287686215,9099.03507233,1099.03526306
16,2012-01-01 14:58:19.000661,-33.7596359253,0.0950158959972,-6.37278842926,0.0944287686215,7524.75910187,2049.5174408
17,2012-01-01 14:58:19.000661,-33.7596359253,0.0950158959972,-6.37278842926,0.0944287686215,4750.0,3500.0
