ID_Level,Time,x,dx,y,dy,z,dz
01,2012-01-01 16:38:43.000729,-56.6484298706,0.0969148456128,-13.0056629181,0.0944287686215,95011.6652489,3056.80866241
02,2012-01-01 16:38:43.000729,-56.6484298706,0.0969148456128,-13.0056629181,0.0944287686215,90253.8284302,6458.87145996
03,2012-01-01 16:38:43.000729,-56.6484298706,0.0969148456128,-13.0056629181,0.0944287686215,83622.3266602,6804.12597656
04,2012-01-01 16:38:43.000729,-56.6484298706,0.0969148456128,-13.0056629181,0.0944287686215,76818.1991577,6804.12902832
05,2012-01-01 16:38:43.000729,-56.6484298706,0.0969148456128,-13.0056629181,0.0944287686215,70014.074707,6804.12597656
06,2012-01-01 16:38:43.000729,-56.6484298706,0.0969148456128,-13.0056629181,0.0944287686215,63209.9502563,6804.1229248
07,2012-01-01 16:38:43.000729,-56.6484298706,0.0969148456128,-13.0056629181,0.0944287686215,56405.8235168,6804.12445068
08,2012-01-01 16:38:43.000729,-56.6484298706,0.0969148456128,-13.0056629181,0.0944287686215,49601.6975403,6804.12445068
09,2012-01-01 16:38:43.000729,-56.6484298706,0.0969148456128,-13.0056629181,0.0944287686215,42797.5730896,6804.12750244
10,2012-01-01 16:38:43.000729,-56.6484298706,0.0969148456128,-13.0056629181,0.0944287686215,35993.4440613,6804.12750244
11,2012-01-01 16:38:43.000729,-56.6484298706,0.0969148456128,-13.0056629181,0.0944287686215,29189.3196106,6804.12445068
12,2012-01-01 16:38:43.000729,-56.6484298706,0.0969148456128,-13.0056629181,0.0944287686215,22385.193634,6804.12445068
13,2012-01-01 16:38:43.000729,-56.6484298706,0.0969148456128,-13.0056629181,0.0944287686215,15581.0699463,6804.12597656
14,2012-01-01 16:38:43.000729,-56.6484298706,0.0969148456128,-13.0056629181,0.0944287686215,10380.8576584,3596.29859924
15,2012-01-01 16:38:43.000729,-56.6484298706,0.0969148456128,-13.0056629181,0.0944287686215,8388.4727478,388.471984863
16,2012-01-01 16:38:43.000729,-56.6484298706,0.0969148456128,-13.0056629181,0.0944287686215,7347.11856842,1694.2363739
17,2012-01-01 16:38:43.000729,-56.6484298706,0.0969148456128,-13.0056629181,0.0944287686215,4750.0,3500.0
