ID_Level,Time,x,dx,y,dy,z,dz
01,2012-01-01 14:59:37.000981,-34.7486877441,0.0961628466773,-10.897403717,0.0944287686215,99627.7103424,3570.98312378
02,2012-01-01 14:59:37.000981,-34.7486877441,0.0961628466773,-10.897403717,0.0944287686215,94327.3517609,7029.73251343
03,2012-01-01 14:59:37.000981,-34.7486877441,0.0961628466773,-10.897403717,0.0944287686215,87353.7353516,6917.50488281
04,2012-01-01 14:59:37.000981,-34.7486877441,0.0961628466773,-10.897403717,0.0944287686215,80436.2289429,6917.50793457
05,2012-01-01 14:59:37.000981,-34.7486877441,0.0961628466773,-10.897403717,0.0944287686215,73518.7179565,6917.50793457
06,2012-01-01 14:59:37.000981,-34.7486877441,0.0961628466773,-10.897403717,0.0944287686215,66601.2084961,6917.50488281
07,2012-01-01 14:59:37.000981,-34.7486877441,0.0961628466773,-10.897403717,0.0944287686215,59683.7051392,6917.50183105
08,2012-01-01 14:59:37.000981,-34.7486877441,0.0961628466773,-10.897403717,0.0944287686215,52766.204834,6917.50488281
09,2012-01-01 14:59:37.000981,-34.7486877441,0.0961628466773,-10.897403717,0.0944287686215,45848.6991882,6917.50640869
10,2012-01-01 14:59:37.000981,-34.7486877441,0.0961628466773,-10.897403717,0.0944287686215,38931.1943054,6917.50640869
11,2012-01-01 14:59:37.000981,-34.7486877441,0.0961628466773,-10.897403717,0.0944287686215,32013.6871338,6917.50488281
12,2012-01-01 14:59:37.000981,-34.7486877441,0.0961628466773,-10.897403717,0.0944287686215,25096.1818695,6917.50564575
13,2012-01-01 14:59:37.000981,-34.7486877441,0.0961628466773,-10.897403717,0.0944287686215,18178.6769867,6917.50564575
14,2012-01-01 14:59:37.000981,-34.7486877441,0.0961628466773,-10.897403717,0.0944287686215,12582.901001,4274.0447998
15,2012-01-01 14:59:37.000981,-34.7486877441,0.0961628466773,-10.897403717,0.0944287686215,9630.58586121,1630.58547974
16,2012-01-01 14:59:37.000981,-34.7486877441,0.0961628466773,-10.897403717,0.0944287686215,7657.64656067,2315.29312134
17,2012-01-01 14:59:37.000981,-34.7486877441,0.0961628466773,-10.897403717,0.0944287686215,4750.0,3500.0
