ID_Level,Time,x,dx,y,dy,z,dz
01,2012-01-01 14:59:27.999027,-34.6363868713,0.096002178432,-10.387544632,0.0944287686215,99617.0223236,3575.95291138
02,2012-01-01 14:59:27.999027,-34.6363868713,0.096002178432,-10.387544632,0.0944287686215,94310.1070404,7037.87918091
03,2012-01-01 14:59:27.999027,-34.6363868713,0.096002178432,-10.387544632,0.0944287686215,87329.2419434,6923.85253906
04,2012-01-01 14:59:27.999027,-34.6363868713,0.096002178432,-10.387544632,0.0944287686215,80405.3878784,6923.85559082
05,2012-01-01 14:59:27.999027,-34.6363868713,0.096002178432,-10.387544632,0.0944287686215,73481.5322876,6923.8494873
06,2012-01-01 14:59:27.999027,-34.6363868713,0.096002178432,-10.387544632,0.0944287686215,66557.6858521,6923.8494873
07,2012-01-01 14:59:27.999027,-34.6363868713,0.096002178432,-10.387544632,0.0944287686215,59633.8363647,6923.85559082
08,2012-01-01 14:59:27.999027,-34.6363868713,0.096002178432,-10.387544632,0.0944287686215,52709.980011,6923.85101318
09,2012-01-01 14:59:27.999027,-34.6363868713,0.096002178432,-10.387544632,0.0944287686215,45786.126709,6923.85253906
10,2012-01-01 14:59:27.999027,-34.6363868713,0.096002178432,-10.387544632,0.0944287686215,38862.2741699,6923.85253906
11,2012-01-01 14:59:27.999027,-34.6363868713,0.096002178432,-10.387544632,0.0944287686215,31938.4220123,6923.85177612
12,2012-01-01 14:59:27.999027,-34.6363868713,0.096002178432,-10.387544632,0.0944287686215,25014.5717621,6923.853302
13,2012-01-01 14:59:27.999027,-34.6363868713,0.096002178432,-10.387544632,0.0944287686215,18090.7184601,6923.85177612
14,2012-01-01 14:59:27.999027,-34.6363868713,0.096002178432,-10.387544632,0.0944287686215,12501.9721985,4253.64227295
15,2012-01-01 14:59:27.999027,-34.6363868713,0.096002178432,-10.387544632,0.0944287686215,9583.43353271,1583.43353271
16,2012-01-01 14:59:27.999027,-34.6363868713,0.096002178432,-10.387544632,0.0944287686215,7645.85838318,2291.71676636
17,2012-01-01 14:59:27.999027,-34.6363868713,0.096002178432,-10.387544632,0.0944287686215,4750.0,3500.0
