ID_Level,Time,x,dx,y,dy,z,dz
01,2012-01-01 16:44:05.500790,-63.7937355042,0.112612822083,-32.5560112,0.106143703924,95992.3460007,3277.02674866
02,2012-01-01 16:44:05.500790,-63.7937355042,0.112612822083,-32.5560112,0.106143703924,91004.6707153,6698.32458496
03,2012-01-01 16:44:05.500790,-63.7937355042,0.112612822083,-32.5560112,0.106143703924,84234.2041016,6842.60253906
04,2012-01-01 16:44:05.500790,-63.7937355042,0.112612822083,-32.5560112,0.106143703924,77391.6015625,6842.60253906
05,2012-01-01 16:44:05.500790,-63.7937355042,0.112612822083,-32.5560112,0.106143703924,70549.0036011,6842.59338379
06,2012-01-01 16:44:05.500790,-63.7937355042,0.112612822083,-32.5560112,0.106143703924,63706.4117432,6842.59643555
07,2012-01-01 16:44:05.500790,-63.7937355042,0.112612822083,-32.5560112,0.106143703924,56863.8130188,6842.60101318
08,2012-01-01 16:44:05.500790,-63.7937355042,0.112612822083,-32.5560112,0.106143703924,50021.2089539,6842.60406494
09,2012-01-01 16:44:05.500790,-63.7937355042,0.112612822083,-32.5560112,0.106143703924,43178.6079407,6842.60101318
10,2012-01-01 16:44:05.500790,-63.7937355042,0.112612822083,-32.5560112,0.106143703924,36336.0076904,6842.59643555
11,2012-01-01 16:44:05.500790,-63.7937355042,0.112612822083,-32.5560112,0.106143703924,29493.4093475,6842.60025024
12,2012-01-01 16:44:05.500790,-63.7937355042,0.112612822083,-32.5560112,0.106143703924,22650.8098602,6842.60025024
13,2012-01-01 16:44:05.500790,-63.7937355042,0.112612822083,-32.5560112,0.106143703924,15808.2107544,6842.5994873
14,2012-01-01 16:44:05.500790,-63.7937355042,0.112612822083,-32.5560112,0.106143703924,10555.5597305,3662.70256042
15,2012-01-01 16:44:05.500790,-63.7937355042,0.112612822083,-32.5560112,0.106143703924,8482.80544281,482.805252075
16,2012-01-01 16:44:05.500790,-63.7937355042,0.112612822083,-32.5560112,0.106143703924,7370.70178986,1741.40281677
17,2012-01-01 16:44:05.500790,-63.7937355042,0.112612822083,-32.5560112,0.106143703924,4750.0,3500.0
