ID_Level,Time,x,dx,y,dy,z,dz
01,2012-01-01 14:59:31.999608,-34.6924285889,0.0960813572925,-10.642039299,0.0944287686215,99624.0289688,3570.33805847
02,2012-01-01 14:59:31.999608,-34.6924285889,0.0960813572925,-10.642039299,0.0944287686215,94323.8853455,7029.95147705
03,2012-01-01 14:59:31.999608,-34.6924285889,0.0960813572925,-10.642039299,0.0944287686215,87349.2980957,6919.22607422
04,2012-01-01 14:59:31.999608,-34.6924285889,0.0960813572925,-10.642039299,0.0944287686215,80430.0689697,6919.23217773
05,2012-01-01 14:59:31.999608,-34.6924285889,0.0960813572925,-10.642039299,0.0944287686215,73510.836792,6919.23217773
06,2012-01-01 14:59:31.999608,-34.6924285889,0.0960813572925,-10.642039299,0.0944287686215,66591.607666,6919.22607422
07,2012-01-01 14:59:31.999608,-34.6924285889,0.0960813572925,-10.642039299,0.0944287686215,59672.3815918,6919.22607422
08,2012-01-01 14:59:31.999608,-34.6924285889,0.0960813572925,-10.642039299,0.0944287686215,52753.1555176,6919.22607422
09,2012-01-01 14:59:31.999608,-34.6924285889,0.0960813572925,-10.642039299,0.0944287686215,45833.9294434,6919.22607422
10,2012-01-01 14:59:31.999608,-34.6924285889,0.0960813572925,-10.642039299,0.0944287686215,38914.7033691,6919.22607422
11,2012-01-01 14:59:31.999608,-34.6924285889,0.0960813572925,-10.642039299,0.0944287686215,31995.476532,6919.2276001
12,2012-01-01 14:59:31.999608,-34.6924285889,0.0960813572925,-10.642039299,0.0944287686215,25076.2504578,6919.2276001
13,2012-01-01 14:59:31.999608,-34.6924285889,0.0960813572925,-10.642039299,0.0944287686215,18157.0213318,6919.2276001
14,2012-01-01 14:59:31.999608,-34.6924285889,0.0960813572925,-10.642039299,0.0944287686215,12562.8761292,4269.06280518
15,2012-01-01 14:59:31.999608,-34.6924285889,0.0960813572925,-10.642039299,0.0944287686215,9618.89629364,1618.89686584
16,2012-01-01 14:59:31.999608,-34.6924285889,0.0960813572925,-10.642039299,0.0944287686215,7654.72412109,2309.44824219
17,2012-01-01 14:59:31.999608,-34.6924285889,0.0960813572925,-10.642039299,0.0944287686215,4750.0,3500.0
