ID_Level,Time,x,dx,y,dy,z,dz
01,2012-01-01 16:42:15.499374,-64.4936904907,0.106532048723,-24.5436344147,0.102195492254,88708.9752197,6412.53051758
02,2012-01-01 16:42:15.499374,-64.4936904907,0.106532048723,-24.5436344147,0.102195492254,80827.7282715,9349.96337891
03,2012-01-01 16:42:15.499374,-64.4936904907,0.106532048723,-24.5436344147,0.102195492254,73215.3137207,5874.86572266
04,2012-01-01 16:42:15.499374,-64.4936904907,0.106532048723,-24.5436344147,0.102195492254,67340.4510498,5874.85961914
05,2012-01-01 16:42:15.499374,-64.4936904907,0.106532048723,-24.5436344147,0.102195492254,61465.5914307,5874.85961914
06,2012-01-01 16:42:15.499374,-64.4936904907,0.106532048723,-24.5436344147,0.102195492254,55590.7295227,5874.86419678
07,2012-01-01 16:42:15.499374,-64.4936904907,0.106532048723,-24.5436344147,0.102195492254,49715.864563,5874.8626709
08,2012-01-01 16:42:15.499374,-64.4936904907,0.106532048723,-24.5436344147,0.102195492254,43841.0049438,5874.8626709
09,2012-01-01 16:42:15.499374,-64.4936904907,0.106532048723,-24.5436344147,0.102195492254,37966.1399841,5874.86114502
10,2012-01-01 16:42:15.499374,-64.4936904907,0.106532048723,-24.5436344147,0.102195492254,32091.2796021,5874.8626709
11,2012-01-01 16:42:15.499374,-64.4936904907,0.106532048723,-24.5436344147,0.102195492254,26216.4165497,5874.86343384
12,2012-01-01 16:42:15.499374,-64.4936904907,0.106532048723,-24.5436344147,0.102195492254,20341.5546417,5874.86190796
13,2012-01-01 16:42:15.499374,-64.4936904907,0.106532048723,-24.5436344147,0.102195492254,14466.6919708,5874.86190796
14,2012-01-01 16:42:15.499374,-64.4936904907,0.106532048723,-24.5436344147,0.102195492254,9986.56673431,3085.38856506
15,2012-01-01 16:42:15.499374,-64.4936904907,0.106532048723,-24.5436344147,0.102195492254,8295.91445923,295.915222168
16,2012-01-01 16:42:15.499374,-64.4936904907,0.106532048723,-24.5436344147,0.102195492254,7323.97823334,1647.95722961
17,2012-01-01 16:42:15.499374,-64.4936904907,0.106532048723,-24.5436344147,0.102195492254,4750.0,3500.0
